,about_pages,age,complete,good,home,member_since,num_pos_list,num_refs_list,profile_len,sex
237,https://www.couchsurfing.com/people/eliash,['36'],['95'],1.0,Helsinki,['2010'],['1'],['2'],1491,Male
238,https://www.couchsurfing.com/people/nikop-,['30'],['100'],1.0,Sulkava,['2007'],['5'],['10'],1394,Male
239,https://www.couchsurfing.com/people/mikko.kultanen,['29'],['65'],1.0,listed,['2012'],flag,['6'],1791,Male
240,https://www.couchsurfing.com/people/ida.vapalahti,['23'],['85'],1.0,Finland,['2012'],['5'],['9'],1431,Female
241,https://www.couchsurfing.com/people/nadinea,['27'],['95'],1.0,:D,['2008'],['1'],['2'],1465,Female
242,https://www.couchsurfing.com/people/planet1,['39'],['65'],1.0,listed,['2011'],flag,['2'],960,Male
243,https://www.couchsurfing.com/people/kkarinen,['40'],['95'],1.0,Finland,['2009'],flag,['23'],2575,Male
244,https://www.couchsurfing.com/people/pafciu17,['31'],['95'],1.0,(Poland),['2009'],flag,['16'],1310,Male
245,https://www.couchsurfing.com/people/zadriana,['28'],['90'],1.0,evijärvi,['2007'],['9'],['10'],1975,Female
246,https://www.couchsurfing.com/people/jahmani,['33'],['100'],1.0,Helsinki,['2008'],flag,['7'],2386,Male
247,https://www.couchsurfing.com/people/emma-leena,['28'],['90'],1.0,Finland.,['2008'],['4'],['6'],1599,Female
248,https://www.couchsurfing.com/people/majk,['33'],['90'],1.0,Stockholm,['2005'],['2'],['2'],957,Male
249,https://www.couchsurfing.com/people/heimola,['28'],['90'],1.0,Helsinki,['2009'],['3'],['3'],3058,Male
250,https://www.couchsurfing.com/people/mirisra,['35'],['60'],1.0,Jalasjärvi,['2014'],flag,['1'],605,Female
251,https://www.couchsurfing.com/people/reijanykvist,['32'],['90'],1.0,listed,['2013'],['1'],['1'],121,Female
252,https://www.couchsurfing.com/people/claeskorpi,['23'],['90'],1.0,listed,['2010'],['3'],['3'],867,Male
253,https://www.couchsurfing.com/people/tomas.siltanen,['23'],['90'],1.0,Finland,['2013'],['1'],['8'],1688,Male
254,https://www.couchsurfing.com/people/ayonghenebasifu,['27'],['100'],1.0,Finland,['2014'],flag,['6'],2632,Male
255,https://www.couchsurfing.com/users/265299,[],['90'],1.0,Finland,['2007'],['4'],['7'],3358,"age,"
256,https://www.couchsurfing.com/people/marie212,['34'],['90'],1.0,Helsinki,['2009'],['3'],['7'],675,Female
257,https://www.couchsurfing.com/people/lostris,['31'],['90'],1.0,Finland,['2008'],['4'],['5'],1931,Female
258,https://www.couchsurfing.com/people/outtro,['30'],['90'],1.0,Seoul,['2008'],['2'],['2'],405,Male
259,https://www.couchsurfing.com/people/trekkercouple,['31'],['100'],1.0,listed,['2011'],flag,['10'],2959,Other
260,https://www.couchsurfing.com/people/heikki,['40'],['100'],1.0,Tampere,['2007'],flag,['11'],1362,Male
261,https://www.couchsurfing.com/people/tapksa,['26'],['100'],1.0,listed,['2009'],flag,['27'],3865,Male
262,https://www.couchsurfing.com/people/kiminho,['30'],['100'],1.0,Finland,['2008'],flag,['17'],1939,Male
263,https://www.couchsurfing.com/people/perna,['33'],['100'],1.0,listed,['2007'],flag,['24'],538,Male
264,https://www.couchsurfing.com/people/saihan-li,['28'],['90'],1.0,listed,['2016'],flag,['2'],1399,Female
265,https://www.couchsurfing.com/people/lavikon,['30'],['100'],1.0,listed,['2011'],flag,['92'],2341,Male
266,https://www.couchsurfing.com/people/motonen,['29'],['100'],1.0,Helsinki,['2012'],flag,['13'],1205,Male
267,https://www.couchsurfing.com/people/miikael.kosmos,['26'],['100'],1.0,Jyväskylä,['2012'],flag,['6'],1598,Male
268,https://www.couchsurfing.com/people/janina-timgren,['25'],['85'],1.0,Finland,['2015'],['3'],['3'],753,Female
269,https://www.couchsurfing.com/people/hewman,['33'],['85'],1.0,(Finland),['2010'],['15'],['15'],1016,Male
270,https://www.couchsurfing.com/people/miguell,['29'],['85'],1.0,listed,['2007'],['3'],['9'],1179,Male
271,https://www.couchsurfing.com/people/o4f,['37'],['100'],1.0,listed,['2008'],flag,['11'],1957,Male
272,https://www.couchsurfing.com/people/pasi.ojala,['30'],['100'],1.0,listed,['2012'],flag,['9'],1223,Male
273,https://www.couchsurfing.com/people/krisuli,['28'],['90'],1.0,Rovaniemi,['2009'],['5'],['6'],964,Female
274,https://www.couchsurfing.com/people/noile,['30'],['90'],1.0,Jyväskylä,['2010'],['1'],['3'],383,Male
275,https://www.couchsurfing.com/people/anselmiina,['32'],['100'],1.0,Finland,['2012'],flag,['3'],3081,Female
276,https://www.couchsurfing.com/people/ebuyukcan,['27'],['90'],1.0,Turkey,['2011'],['3'],['5'],1336,Female
277,https://www.couchsurfing.com/people/kohtaeioo,['32'],['95'],1.0,Finland,['2007'],['6'],['10'],1409,Male
278,https://www.couchsurfing.com/people/afrotraveler,['26'],['100'],1.0,Morocco,['2012'],flag,['6'],1888,Male
279,https://www.couchsurfing.com/people/nennir,['29'],['90'],1.0,Finland,['2011'],['1'],['2'],858,Female
280,https://www.couchsurfing.com/users/2004682210,['19'],['70'],1.0,Finland,['2016'],['1'],['1'],753,Female
281,https://www.couchsurfing.com/people/nils.kajander,['41'],['100'],1.0,Finland,['2012'],flag,['7'],1349,Male
282,https://www.couchsurfing.com/people/kyros92,['24'],['100'],1.0,Italy,['2012'],flag,['3'],1714,Male
283,https://www.couchsurfing.com/people/heidi.gran,['27'],['100'],1.0,listed,['2013'],flag,['3'],818,Female
284,https://www.couchsurfing.com/people/ande,['29'],['90'],1.0,Mäntsälä,['2006'],['2'],['4'],2876,Female
285,https://www.couchsurfing.com/people/mariavasa,['31'],['90'],1.0,Finland,['2010'],['1'],['2'],1195,Female
286,https://www.couchsurfing.com/people/henry-ala-turkia,['21'],['95'],1.0,Finland,['2016'],flag,['7'],1839,Male
287,https://www.couchsurfing.com/people/daniel.augustyn,['34'],['100'],1.0,Poland,['2012'],flag,['10'],1417,Male
288,https://www.couchsurfing.com/people/davek2014,['34'],['95'],1.0,listed,['2008'],flag,['10'],1342,Male
289,https://www.couchsurfing.com/people/bulbul19,['33'],['100'],1.0,Finland,['2012'],flag,['8'],1271,Male
290,https://www.couchsurfing.com/people/bleadof,['33'],['100'],1.0,listed,['2009'],flag,['95'],2930,Male
291,https://www.couchsurfing.com/people/tperret,['41'],['100'],1.0,listed,['2009'],flag,['79'],2117,Male
292,https://www.couchsurfing.com/people/jukka-kajan,['28'],['100'],1.0,Finland,['2015'],flag,['4'],446,Male
293,https://www.couchsurfing.com/people/villesorsa,['25'],['100'],1.0,Finland,['2013'],flag,['6'],2219,Male
294,https://www.couchsurfing.com/people/jtrb,['32'],['85'],1.0,Turenki,['2009'],['11'],['13'],671,Male
295,https://www.couchsurfing.com/people/idau,['23'],['100'],1.0,listed,['2011'],['4'],['8'],2380,Female
296,https://www.couchsurfing.com/people/matthias-fritsche,['27'],['80'],1.0,Switzerland,['2016'],flag,['1'],1619,Male
297,https://www.couchsurfing.com/people/williamnurmi,['31'],['100'],1.0,Finland,['2014'],flag,['6'],1812,Male
298,https://www.couchsurfing.com/people/henrimustonen,['29'],['100'],1.0,listed,['2013'],flag,['2'],1716,Male
299,https://www.couchsurfing.com/people/pekachu1981,['35'],['100'],1.0,listed,['2013'],flag,['10'],2437,Male
300,https://www.couchsurfing.com/people/twistsandshouts,['36'],['100'],1.0,Espoo,['2011'],flag,['12'],2063,Male
301,https://www.couchsurfing.com/people/auli-laine,['34'],['95'],1.0,listed,['2015'],flag,['1'],1315,Female
302,https://www.couchsurfing.com/people/lauri_paloheimo,['23'],['65'],1.0,back,['2014'],['4'],['4'],2079,Male
303,https://www.couchsurfing.com/people/janneihatsu,['28'],['95'],1.0,Finland,['2014'],flag,['2'],813,Male
304,https://www.couchsurfing.com/people/kalevap,['28'],['100'],1.0,listed,['2009'],flag,['12'],1515,Male
305,https://www.couchsurfing.com/people/htahvanainen,['31'],['85'],1.0,Finland,['2012'],flag,['1'],665,Female
306,https://www.couchsurfing.com/people/ninnisuomalainen,['31'],['85'],1.0,Finland,['2013'],flag,['2'],251,Female
307,https://www.couchsurfing.com/people/nkrupen,['21'],['100'],1.0,Russia,['2010'],flag,['6'],3092,Male
308,https://www.couchsurfing.com/people/jennihenriika,['28'],['100'],1.0,listed,['2009'],flag,['17'],2672,Female
309,https://www.couchsurfing.com/people/abin11,['35'],['100'],1.0,Nepal,['2011'],flag,['2'],1302,Male
310,https://www.couchsurfing.com/people/pietarikellokumpu,['26'],['100'],1.0,Finland,['2013'],flag,['5'],1624,Male
311,https://www.couchsurfing.com/people/blackoth,['38'],['100'],1.0,listed,['2013'],flag,['35'],2657,Male
312,https://www.couchsurfing.com/people/kallem,['33'],['85'],1.0,Turku,['2010'],['2'],['2'],22,Male
313,https://www.couchsurfing.com/people/markusalanen,['37'],['85'],1.0,Helsinki,['2010'],['1'],['1'],802,Male
314,https://www.couchsurfing.com/people/korokotoi,['46'],['85'],1.0,Sweden,['2009'],['1'],['2'],954,Male
315,https://www.couchsurfing.com/people/lauruska,['42'],['85'],1.0,Kotka,['2009'],['1'],['1'],1868,Female
316,https://www.couchsurfing.com/people/samulai,['34'],['85'],1.0,Helsinki,['2008'],['2'],['3'],414,Male
317,https://www.couchsurfing.com/users/56130,['46'],['100'],1.0,Finland,['2006'],flag,['56'],2398,Other
318,https://www.couchsurfing.com/people/agatai,['34'],['85'],1.0,Warsaw,['2009'],['1'],['3'],938,Female
319,https://www.couchsurfing.com/people/defience,['35'],['85'],1.0,helsinki,['2008'],['4'],['4'],1004,Male
320,https://www.couchsurfing.com/people/ujjwal.mairh,['29'],['95'],1.0,listed,['2012'],flag,['3'],1596,Male
321,https://www.couchsurfing.com/people/otsamo,['62'],['85'],1.0,Lapland.,['2007'],['2'],['2'],2547,Female
322,https://www.couchsurfing.com/people/meinkumpel,['45'],['95'],1.0,Finland,['2013'],flag,['5'],1036,Male
323,https://www.couchsurfing.com/people/kivikall,['27'],['90'],1.0,Finland,['2011'],flag,['4'],1214,Male
324,https://www.couchsurfing.com/people/dmipol,['28'],['100'],1.0,listed,['2014'],flag,['10'],2287,Male
325,https://www.couchsurfing.com/people/sato2,['27'],['90'],1.0,Helsinki/Lahti,['2012'],flag,['3'],1873,Other
326,https://www.couchsurfing.com/people/kuplah,['28'],['100'],1.0,listed,['2013'],flag,['7'],961,Male
327,https://www.couchsurfing.com/people/kristarai,['30'],['90'],1.0,listed,['2006'],['4'],['11'],795,Female
328,https://www.couchsurfing.com/people/hrataika,['28'],['80'],1.0,listed,['2009'],['16'],['18'],1153,Male
329,https://www.couchsurfing.com/people/hesam.pakbeen,['33'],['95'],1.0,listed,['2012'],flag,['1'],531,Male
330,https://www.couchsurfing.com/people/juuliajurvanen,['35'],['95'],1.0,Helsinki,['2013'],flag,['6'],868,Female
331,https://www.couchsurfing.com/people/rautis,['25'],['85'],1.0,finland,['2009'],['2'],['2'],621,Male
332,https://www.couchsurfing.com/people/ahmedqasim81,['35'],['85'],1.0,too,['2008'],['1'],['3'],1158,Male
333,https://www.couchsurfing.com/users/1000905283,['30'],['85'],1.0,Finland,['2013'],['3'],['3'],893,Male
334,https://www.couchsurfing.com/users/1005369038,['29'],['95'],1.0,Finland,['2014'],flag,['2'],1258,Male
335,https://www.couchsurfing.com/users/1001800858,['34'],['95'],1.0,listed,['2013'],flag,['8'],495,Female
336,https://www.couchsurfing.com/people/marsuhki,['116'],['60'],1.0,Finland,['2011'],flag,['1'],790,Female
337,https://www.couchsurfing.com/people/jarnohelsinki,['31'],['100'],1.0,listed,['2010'],flag,['12'],2037,Male
338,https://www.couchsurfing.com/people/miamakkonen,['29'],['65'],1.0,listed,['2011'],flag,['3'],1586,Female
339,https://www.couchsurfing.com/people/vesahellsten,['36'],['90'],1.0,Finland,['2014'],flag,['2'],753,Male
340,https://www.couchsurfing.com/people/markuslindqvist,['27'],['90'],1.0,Finland,['2013'],flag,['2'],706,Male
341,https://www.couchsurfing.com/people/vva,['29'],['85'],1.0,listed,['2007'],flag,['13'],559,Male
342,https://www.couchsurfing.com/people/ville.purontaus,['29'],['85'],1.0,listed,['2012'],flag,['1'],1143,Male
343,https://www.couchsurfing.com/people/tumbbi,['26'],['100'],1.0,Finland,['2009'],flag,['104'],903,Male
344,https://www.couchsurfing.com/people/tyttender,['29'],['100'],1.0,Finland,['2007'],flag,['21'],2831,Female
345,https://www.couchsurfing.com/people/simon_muc,['40'],['100'],1.0,Germany,['2011'],flag,['8'],1432,Male
346,https://www.couchsurfing.com/people/angieandnick,['27'],['100'],1.0,listed,['2009'],flag,['20'],2087,Other
347,https://www.couchsurfing.com/people/nirppa,['29'],['85'],1.0,Finland,['2010'],['1'],['1'],1451,Female
348,https://www.couchsurfing.com/people/heikkisillantaka,['37'],['85'],1.0,listed,['2014'],flag,['2'],404,Male
349,https://www.couchsurfing.com/people/klauskangaspunta,['37'],['75'],1.0,listed,['2014'],['1'],['1'],2452,Male
350,https://www.couchsurfing.com/people/juho-kilkki,['26'],['75'],1.0,listed,['2015'],['10'],['14'],122,Male
351,https://www.couchsurfing.com/people/jukka-lehtinen,['43'],['90'],1.0,Lahti,['2013'],flag,['1'],943,Male
352,https://www.couchsurfing.com/people/jojje,['25'],['100'],1.0,listed,['2008'],flag,['28'],2395,Male
353,https://www.couchsurfing.com/people/paran01dandr01d,['42'],['100'],1.0,listed,['2011'],flag,['36'],3998,Male
354,https://www.couchsurfing.com/people/o.r,['24'],['90'],1.0,Finland,['2011'],flag,['7'],2525,Male
355,https://www.couchsurfing.com/people/heidi-karnaattu,['34'],['100'],1.0,listed,['2015'],flag,['2'],1509,Female
356,https://www.couchsurfing.com/people/jariautero,['34'],['85'],1.0,Finland,['2014'],flag,['2'],384,Male
357,https://www.couchsurfing.com/people/kimi.kaupp,['32'],['65'],1.0,Finland,['2012'],flag,['9'],1031,Male
358,https://www.couchsurfing.com/users/1006319972,['34'],['100'],1.0,Mexico,['2014'],flag,['2'],1078,Male
359,https://www.couchsurfing.com/people/tero-koppinen,['35'],['100'],1.0,Finland,['2015'],flag,['13'],1599,Male
360,https://www.couchsurfing.com/people/somelocalluser,['47'],['100'],1.0,listed,['2007'],flag,['117'],1436,Male
361,https://www.couchsurfing.com/users/1300869,['30'],['100'],1.0,Finland,['2009'],flag,['24'],2043,Male
362,https://www.couchsurfing.com/people/teemumyllynen,['32'],['85'],1.0,Finland,['2013'],flag,['1'],371,Male
363,https://www.couchsurfing.com/people/taijafin,['34'],['80'],1.0,Helsinki,['2008'],['2'],['2'],857,Female
364,https://www.couchsurfing.com/users/61311,[],['80'],1.0,listed,['2006'],['2'],['4'],983,"age,"
365,https://www.couchsurfing.com/people/maijupalin,['33'],['80'],1.0,Finland,['2013'],flag,['4'],247,Female
366,https://www.couchsurfing.com/people/vkushchuk,['22'],['100'],1.0,listed,['2015'],flag,['8'],1087,Female
367,https://www.couchsurfing.com/people/jaana-viiri,['25'],['75'],1.0,listed,['2016'],flag,['2'],1,Female
368,https://www.couchsurfing.com/people/nukke,['29'],['65'],1.0,Finland.,['2011'],flag,['7'],905,Female
369,https://www.couchsurfing.com/people/haba.niemi,['30'],['100'],1.0,Finland,['2011'],flag,['47'],2416,Male
370,https://www.couchsurfing.com/people/elisakristola,['33'],['100'],1.0,listed,['2014'],flag,['11'],3547,Female
371,https://www.couchsurfing.com/people/zoskia,['30'],['65'],1.0,Espoo,['2011'],['8'],['12'],2182,Male
372,https://www.couchsurfing.com/people/asif0007,['31'],['65'],1.0,listed,['2012'],['7'],['16'],2750,Male
373,https://www.couchsurfing.com/people/niins89,['27'],['80'],1.0,Paimio,['2009'],['1'],['1'],712,Female
374,https://www.couchsurfing.com/people/armandoo,['44'],['100'],1.0,Finland,['2010'],flag,['26'],1934,Male
375,https://www.couchsurfing.com/people/lea-maijalaitinen,['28'],['65'],1.0,Finland,['2014'],['1'],['1'],127,Female
376,https://www.couchsurfing.com/people/balowski,['36'],['100'],1.0,Helsinki,['2009'],flag,['39'],4599,Male
377,https://www.couchsurfing.com/people/nipsu,['30'],['80'],1.0,Oulu,['2008'],['1'],['1'],1099,Female
378,https://www.couchsurfing.com/people/hhatinen,['28'],['100'],1.0,listed,['2012'],flag,['8'],1152,Male
379,https://www.couchsurfing.com/people/implantti,['46'],['75'],1.0,Helsinki,['2008'],['1'],['1'],1132,Other
380,https://www.couchsurfing.com/people/hang.do.minh,['25'],['100'],1.0,listed,['2013'],flag,['20'],2045,Female
381,https://www.couchsurfing.com/people/wolfgang.neumayer,['25'],['100'],1.0,listed,['2012'],flag,['16'],3054,Male
382,https://www.couchsurfing.com/people/ainotuominen,['41'],['100'],1.0,listed,['2014'],flag,['22'],3932,Female
383,https://www.couchsurfing.com/people/elmo484,['33'],['80'],1.0,listed,['2007'],['1'],['2'],665,Male
384,https://www.couchsurfing.com/people/felipesk,['33'],['100'],1.0,listed,['2009'],flag,['33'],4861,Male
385,https://www.couchsurfing.com/people/valcaran,['29'],['100'],1.0,Finland.,['2010'],flag,['10'],1330,Male
386,https://www.couchsurfing.com/people/kokitotatin,['34'],['100'],1.0,listed,['2010'],flag,['5'],2346,Male
387,https://www.couchsurfing.com/people/pauliminna,['35'],['80'],1.0,Imatra,['2010'],['2'],['2'],1078,Other
388,https://www.couchsurfing.com/users/327497,[],['80'],1.0,Orivesi,['2007'],['2'],['5'],373,"age,"
389,https://www.couchsurfing.com/people/lindavapa,['33'],['80'],1.0,Finland,['2005'],flag,['15'],720,Female
390,https://www.couchsurfing.com/people/paulakuikka,['29'],['100'],1.0,Finland,['2014'],flag,['14'],3015,Female
391,https://www.couchsurfing.com/people/varvara_pak,['25'],['75'],1.0,listed,['2010'],['2'],['2'],438,Female
392,https://www.couchsurfing.com/people/vilmainio,['28'],['65'],1.0,listed,['2010'],flag,['5'],1234,Female
393,https://www.couchsurfing.com/people/miikka_autti,['31'],['100'],1.0,Finland,['2008'],flag,['84'],2888,Male
394,https://www.couchsurfing.com/people/tontonstones,['27'],['100'],1.0,Helsinki,['2011'],flag,['13'],2610,Male
395,https://www.couchsurfing.com/users/1023110,['32'],['100'],1.0,Saint-Petersburg,['2009'],flag,['66'],2588,Male
396,https://www.couchsurfing.com/people/jed1,['35'],['100'],1.0,Joutseno,['2008'],flag,['18'],1172,Male
397,https://www.couchsurfing.com/people/antsavo,['29'],['100'],1.0,listed,['2012'],flag,['20'],1504,Male
398,https://www.couchsurfing.com/people/sand_rain,['32'],['100'],1.0,Europe,['2011'],flag,['88'],3880,Male
399,https://www.couchsurfing.com/people/miktilus,['28'],['95'],1.0,Finland,['2012'],flag,['8'],2580,Male
400,https://www.couchsurfing.com/people/hennasusan,['30'],['100'],1.0,listed,['2012'],flag,['4'],383,Female
401,https://www.couchsurfing.com/people/ninnimuraja,['32'],['85'],1.0,listed,['2015'],['5'],['8'],1753,Female
402,https://www.couchsurfing.com/people/jeninka14,['32'],['65'],1.0,Helsinki,['2013'],flag,['5'],2017,Female
403,https://www.couchsurfing.com/people/kryptinen,['27'],['100'],1.0,listed,['2012'],flag,['8'],1732,Male
404,https://www.couchsurfing.com/people/annaairola,['22'],['100'],1.0,Finland,['2013'],flag,['31'],4698,Female
405,https://www.couchsurfing.com/people/stevehenriksson,['26'],['100'],1.0,USA,['2013'],flag,['5'],1496,Male
406,https://www.couchsurfing.com/people/jannekilpinen,['40'],['65'],1.0,Helsinki,['2013'],flag,['7'],651,Male
407,https://www.couchsurfing.com/people/sertzio,['37'],['75'],1.0,Muhos,['2009'],['1'],['1'],284,Male
408,https://www.couchsurfing.com/people/marko-repo,['29'],['65'],1.0,Finland,['2012'],flag,['17'],2999,Male
409,https://www.couchsurfing.com/users/1365849,['30'],['75'],1.0,listed,['2009'],['1'],['1'],1246,Other
410,https://www.couchsurfing.com/people/hashira,['33'],['100'],1.0,Finland,['2010'],flag,['25'],4255,Female
411,https://www.couchsurfing.com/people/xusheng.z,['27'],['50'],1.0,nowhere,['2012'],flag,['7'],2148,Male
412,https://www.couchsurfing.com/people/feedbackphoto,['39'],['100'],1.0,listed,['2012'],['1'],['4'],3249,Male
413,https://www.couchsurfing.com/people/karpou,['30'],['65'],1.0,Imatra,['2012'],flag,['2'],1462,Male
414,https://www.couchsurfing.com/people/naila82,['34'],['75'],1.0,listed,['2006'],['3'],['3'],1406,Other
415,https://www.couchsurfing.com/people/manugoenka,['31'],['100'],1.0,Rajasthan,['2006'],flag,['67'],3361,Male
416,https://www.couchsurfing.com/users/2001213221,['26'],['100'],1.0,Finland,['2015'],flag,['6'],3719,Female
417,https://www.couchsurfing.com/people/mortten,['30'],['100'],1.0,listed,['2008'],flag,['8'],541,Male
418,https://www.couchsurfing.com/people/huyen-nguyen-14,['25'],['95'],1.0,listed,['2015'],flag,['1'],1558,Female
419,https://www.couchsurfing.com/people/hemberson,['28'],['100'],1.0,Finland,['2008'],flag,['50'],3773,Female
420,https://www.couchsurfing.com/people/paulau,['30'],['100'],1.0,listed,['2009'],flag,['4'],1011,Female
421,https://www.couchsurfing.com/people/miikak,['28'],['65'],1.0,Finland,['2014'],flag,['9'],2610,Male
422,https://www.couchsurfing.com/people/petriluo,['31'],['65'],1.0,Teuva,['2011'],flag,['3'],678,Male
423,https://www.couchsurfing.com/people/searing,['42'],['75'],1.0,listed,['2008'],['1'],['1'],1817,Male
424,https://www.couchsurfing.com/people/saralisa.lopes,['28'],['65'],1.0,listed,['2012'],flag,['1'],flag,Female
425,https://www.couchsurfing.com/people/jannissid,['39'],['65'],1.0,Greece,['2013'],flag,['4'],1586,Male
426,https://www.couchsurfing.com/people/labajuhan,[],['75'],1.0,Finland..,['2007'],['1'],['1'],1297,"age,"
427,https://www.couchsurfing.com/people/villehart,['27'],['100'],1.0,Finland,['2011'],flag,['9'],2024,Male
428,https://www.couchsurfing.com/people/thegeant,['32'],['65'],1.0,Amman,['2011'],flag,['6'],760,Male
429,https://www.couchsurfing.com/people/laurasmus,['29'],['75'],1.0,listed,['2009'],['1'],['1'],2328,Other
430,https://www.couchsurfing.com/people/virva,['27'],['75'],1.0,Helsinki!,['2008'],['2'],['2'],807,Female
431,https://www.couchsurfing.com/people/vlada-petrovskaja,['28'],['100'],1.0,Finland,['2015'],flag,['24'],2300,Female
432,https://www.couchsurfing.com/people/mikko.kangasalusta,['29'],['60'],1.0,Turku,['2012'],flag,['1'],1615,Male
433,https://www.couchsurfing.com/people/nickinhelsinki,['31'],['55'],1.0,listed,['2011'],['2'],['2'],1127,Male
434,https://www.couchsurfing.com/people/kristian100,['38'],['65'],1.0,Helsinki,['2009'],flag,['1'],870,Male
435,https://www.couchsurfing.com/people/arlene3,['36'],['75'],1.0,listed,['2010'],['2'],['2'],169,Female
436,https://www.couchsurfing.com/people/abbajee,['39'],['60'],1.0,Finland,['2010'],flag,['5'],1385,Other
437,https://www.couchsurfing.com/people/timokorpi,['32'],['95'],1.0,Finland,['2013'],flag,['30'],1803,Male
438,https://www.couchsurfing.com/people/nimasheikhipoor,['31'],['65'],1.0,Everwhere,['2013'],flag,['10'],290,Male
439,https://www.couchsurfing.com/people/sassafras68,['48'],['100'],1.0,listed,['2007'],flag,['7'],1506,Female
440,https://www.couchsurfing.com/people/mikaeldubs,['27'],['65'],1.0,Porvoo,['2011'],['6'],['8'],1274,Male
441,https://www.couchsurfing.com/people/tuulikki.peltomki,['27'],['50'],1.0,listed,['2012'],flag,['1'],965,Female
442,https://www.couchsurfing.com/people/selmapelma,['23'],['65'],1.0,listed,['2012'],['9'],['15'],2050,Female
443,https://www.couchsurfing.com/people/jushius,['32'],['100'],1.0,listed,['2008'],flag,['37'],955,Male
444,https://www.couchsurfing.com/people/jerejere,['32'],['100'],1.0,listed,['2010'],flag,['13'],2641,Male
445,https://www.couchsurfing.com/people/dacc,['32'],['95'],1.0,Salvador,['2009'],flag,['18'],1322,Male
446,https://www.couchsurfing.com/people/melian3,['29'],['60'],1.0,Finland,['2013'],flag,['2'],1533,Female
447,https://www.couchsurfing.com/people/venlasofia,['33'],['100'],1.0,Finland,['2009'],flag,['24'],4919,Female
448,https://www.couchsurfing.com/people/watger,['29'],['60'],1.0,listed,['2012'],flag,['3'],622,Female
449,https://www.couchsurfing.com/people/mikara,['42'],['95'],1.0,listed,['2006'],flag,['74'],7534,Other
450,https://www.couchsurfing.com/people/peukku,['39'],['55'],1.0,listed,['2011'],flag,['8'],1358,Male
451,https://www.couchsurfing.com/people/ammi-teir,['31'],['100'],1.0,Finland,['2012'],flag,['56'],2075,Female
452,https://www.couchsurfing.com/people/marijita,['29'],['95'],1.0,Finland,['2009'],flag,['28'],2481,Female
453,https://www.couchsurfing.com/people/saraaustero,['24'],['100'],1.0,Finland,['2013'],flag,['19'],3244,Female
454,https://www.couchsurfing.com/people/jani-kuusonen,['28'],['55'],1.0,Lahti,['2015'],flag,['2'],394,Male
455,https://www.couchsurfing.com/users/769095,['33'],['100'],1.0,France,['2008'],flag,['27'],4121,Other
456,https://www.couchsurfing.com/people/lleov,['30'],['100'],1.0,Finland,['2015'],flag,['5'],1679,Male
457,https://www.couchsurfing.com/users/8434,['38'],['95'],1.0,Finland,['2005'],flag,['68'],1345,Male
458,https://www.couchsurfing.com/people/jani1982,['34'],['90'],1.0,Kotka,['2005'],['4'],['5'],696,Male
459,https://www.couchsurfing.com/people/aman.askarizad,['30'],['100'],1.0,Of,['2012'],flag,['30'],2561,Male
460,https://www.couchsurfing.com/people/sofia-ilona,['28'],['95'],1.0,Finland,['2016'],flag,['3'],1281,Female
461,https://www.couchsurfing.com/people/rexic91,['25'],['90'],1.0,listed,['2010'],flag,['2'],272,Female
462,https://www.couchsurfing.com/people/james-mathews,['29'],['95'],1.0,listed,['2013'],flag,['8'],2362,Other
463,https://www.couchsurfing.com/people/karihartikainen,['23'],['100'],1.0,Helsinki,['2014'],flag,['4'],1147,Male
464,https://www.couchsurfing.com/people/pachkulya,['25'],['100'],1.0,Ukraine,['2011'],flag,['58'],3197,Female
465,https://www.couchsurfing.com/people/tuuliaana.tuomaala,['27'],['55'],1.0,espoo,['2012'],flag,['2'],741,Female
466,https://www.couchsurfing.com/users/2003921603,['26'],['55'],1.0,Finland,['2016'],flag,['2'],1748,Male
467,https://www.couchsurfing.com/people/tiah25,['30'],['70'],1.0,Helsinki,['2009'],['1'],['1'],778,Female
468,https://www.couchsurfing.com/people/mursux,['27'],['70'],1.0,helsinki,['2009'],['1'],['1'],492,Male
469,https://www.couchsurfing.com/people/annakatariina,['30'],['70'],1.0,Helsinki,['2011'],['2'],['2'],476,Female
470,https://www.couchsurfing.com/people/tutoro,['36'],['70'],1.0,listed,['2011'],['1'],['1'],483,Female
471,https://www.couchsurfing.com/people/laura_veli-matti,['28'],['55'],1.0,listed,['2013'],flag,['4'],1728,Other
472,https://www.couchsurfing.com/people/milkabricot,['22'],['100'],1.0,listed,['2012'],flag,['11'],4275,Female
473,https://www.couchsurfing.com/people/davincisdream,['32'],['95'],1.0,home,['2010'],flag,['10'],2787,Male
474,https://www.couchsurfing.com/people/anniina245,['26'],['75'],1.0,Finland,['2012'],['9'],['11'],888,Female
475,https://www.couchsurfing.com/people/maxbrenner,['28'],['95'],1.0,Helsinki,['2013'],flag,['13'],2280,Male
476,https://www.couchsurfing.com/people/miabonilla,['28'],['100'],1.0,Finland,['2013'],flag,['8'],1541,Female
477,https://www.couchsurfing.com/people/varghabahagir,['37'],['70'],1.0,Of,['2014'],['1'],['1'],590,Male
478,https://www.couchsurfing.com/people/ruutrinnekangas,['21'],['70'],1.0,listed,['2013'],['1'],['1'],782,Female
479,https://www.couchsurfing.com/people/raul-vera,['27'],['85'],1.0,listed,['2015'],flag,['1'],flag,Male
480,https://www.couchsurfing.com/people/antti.paukkuri,['35'],['70'],1.0,Helsinki,['2009'],['1'],['1'],1675,Male
